id,label
PMC2867707,0
PMC3091784,0
PMC6331613,0
PMC4300183,1
PMC8121702,0
PMC3794909,0
PMC2592870,0
PMC135160,0
PMC3759341,0
PMC4645995,1
PMC3637691,0
PMC3837655,0
PMC3057825,0
PMC4764080,0
PMC3725419,0
PMC4050115,0
PMC134425,0
PMC4468562,0
PMC4274889,0
PMC3294817,0
PMC1280136,0
PMC6892941,0
PMC3059097,0
PMC2099584,0
PMC2643520,0
PMC115872,0
PMC2581546,0
PMC2712680,0
PMC4282415,0
PMC4183887,0
PMC4149030,0
PMC59090,0
PMC3340155,1
PMC187748,0
PMC3000366,0
PMC2812964,0
PMC4926658,0
PMC514751,0
PMC1361355,0
PMC3818352,1
PMC6993047,0
PMC6970933,1
PMC3333777,0
PMC3650430,0
PMC3778200,0
PMC2662259,0
PMC31190,1
PMC5837813,0
PMC3389130,0
PMC2034611,0
PMC7303141,1
PMC3587919,0
PMC3784783,0
PMC7187450,0
PMC4049532,0
PMC3379541,0
PMC4621784,0
PMC6679772,0
PMC3378880,0
PMC5559756,0
PMC4284516,0
PMC490084,0
PMC4183581,0
PMC3133316,0
PMC5011001,0
PMC3008717,0
PMC1716266,0
PMC3415511,0
PMC3516324,0
PMC5581290,0
PMC4809936,0
PMC3048781,0
PMC3937273,0
PMC6460246,0
PMC1533947,0
PMC1426561,0
PMC2258565,0
PMC3033894,0
PMC3927601,0
PMC5215215,0
PMC2694998,0
PMC15380,0
PMC2734994,0
PMC4020848,0
PMC4626612,0
PMC4154733,1
PMC6901982,0
PMC4195553,0
PMC3486358,0
PMC4765119,0
PMC4821783,0
PMC4698389,0
PMC2950562,0
PMC25827,0
PMC2148378,0
PMC2374246,0
PMC3133276,0
PMC4392141,0
PMC2869129,0
PMC2944833,0
PMC2496965,0
PMC3589721,0
PMC5846135,0
PMC94042,0
PMC4919404,0
PMC4412822,0
PMC1181571,0
PMC3592175,0
PMC2910593,0
PMC2565930,0
PMC3370862,0
PMC4528949,0
PMC2075024,0
PMC3886958,0
PMC4611687,0
PMC107690,0
PMC2771087,0
PMC4567307,0
PMC3657768,0
PMC165775,0
PMC95157,1
PMC3889635,0
PMC3570807,0
PMC6196715,0
PMC4587914,0
PMC4309708,0
PMC3569306,0
PMC3419901,0
PMC3238681,0
PMC289167,0
PMC3584858,0
PMC368164,0
PMC3321954,0
PMC5278182,0
PMC3021080,1
PMC3779731,1
PMC2882761,0
PMC5785479,0
PMC5472762,0
PMC4810786,0
PMC3496567,0
PMC3656210,0
PMC1989137,0
PMC4335339,0
PMC3447817,0
PMC3162142,0
PMC5057127,0
PMC1479100,0
PMC3998919,0
PMC4319577,0
PMC1932770,0
PMC4025827,0
PMC7027535,0
PMC2928729,0
PMC2652668,0
PMC2997539,0
PMC535160,0
PMC4424284,0
PMC4649199,0
PMC2670162,0
PMC3945506,0
PMC353228,0
PMC4263834,0
PMC3147846,0
PMC2223587,0
PMC6263940,0
PMC8026616,0
PMC5224592,0
PMC135353,0
PMC2728859,0
PMC3666212,0
PMC2459194,0
PMC151507,0
PMC3760895,0
PMC2573061,0
PMC2987803,1
PMC4954714,1
PMC4035089,0
PMC3028719,0
PMC3474177,0
PMC2234209,0
PMC4451984,0
PMC93155,1
PMC7073873,0
PMC3264102,1
PMC1134732,1
PMC6383135,0
PMC5807507,0
PMC4109769,0
PMC2892095,0
PMC2786965,0
PMC135325,0
PMC2697382,0
PMC4424308,0
PMC4505136,0
PMC7551824,0
PMC4384474,0
PMC2276687,0
PMC3187202,0
PMC3578937,0
PMC3587921,0
PMC384757,0
PMC6092042,0
PMC3936444,1
PMC5828091,0
PMC5425391,0
PMC2597094,0
PMC3384667,0
PMC4245530,0
PMC4061902,0
PMC3599193,1
PMC3569322,0
PMC92411,1
PMC3820614,0
PMC6683325,0
PMC544507,0
PMC2635677,1
PMC3798481,0
PMC107422,0
PMC3017806,1
PMC3037005,0
PMC3274396,0
PMC4148858,0
PMC3187392,0
PMC2953027,1
PMC3700353,0
PMC2739229,0
PMC2718504,0
PMC3675917,0
PMC110988,0
PMC4301081,0
PMC2915727,0
PMC7326234,0
PMC7675540,0
PMC4432211,0
PMC4161751,0
PMC150683,0
PMC1991319,0
PMC6503916,0
PMC6152135,0
PMC2223741,0
PMC4522415,0
PMC1482937,0
PMC3203893,0
PMC6357825,0
PMC3233142,0
PMC1276034,0
PMC194992,0
PMC3781670,0
PMC4010731,0
PMC3203195,0
PMC4334900,0
PMC2757573,0
PMC4438627,0
PMC3569311,0
PMC2762978,0
PMC3662823,0
PMC2626276,0
PMC3147524,0
PMC3309762,0
PMC3593319,0
PMC2519341,0
PMC3510633,0
PMC5642016,0
PMC6023931,0
PMC3038703,0
PMC2714351,0
PMC3869320,0
PMC4543509,0
PMC4291631,0
PMC112169,0
PMC7874635,0
PMC1557632,0
PMC7007921,0
PMC3630408,0
PMC2292564,0
PMC3091224,0
PMC93557,1
PMC2171028,0
PMC3999496,0
PMC3011011,0
PMC2859194,0
PMC154548,0
PMC6771811,1
PMC2935048,1
PMC2493108,0
PMC4178675,0
PMC194952,0
PMC4023604,0
PMC2330313,1
PMC3577112,0
PMC4625608,0
PMC1257696,0
PMC4641336,0
PMC3403918,0
PMC3962266,0
PMC3818998,1
PMC3430349,0
PMC4111196,0
PMC4244029,1
PMC3587925,0
PMC59083,1
PMC128329,0
PMC5829244,0
PMC6126438,0
PMC3081012,0
PMC4054215,0
PMC3457105,1
PMC4161738,0
PMC2850170,0
PMC3621433,0
PMC3260196,0
PMC2956624,0
PMC2627896,0
PMC1945033,0
PMC4554452,0
PMC127578,0
PMC3360680,0
PMC3996537,0
PMC4551242,0
PMC4410403,1
PMC2937407,0
PMC3367448,0
PMC2767093,1
PMC4060947,0
PMC3623005,0
PMC90469,0
PMC3696959,0
PMC4109377,0
PMC1890509,0
PMC3486497,0
PMC5953851,1
PMC3133053,0
PMC6269021,1
PMC4319615,0
PMC4599791,0
PMC92247,0
PMC7019167,0
PMC6921030,0
PMC3649679,0
PMC3080317,0
PMC4615870,1
PMC3520711,1
PMC3434770,1
PMC3256593,0
PMC3853063,0
PMC3571282,0
PMC6672984,0
PMC3059934,0
PMC3541218,0
PMC4432324,0
PMC4469458,0
PMC3719702,0
PMC4091556,0
PMC2195575,0
PMC4611695,0
PMC2682500,0
PMC3169628,0
PMC149632,0
PMC4250168,0
PMC4099084,0
PMC4622254,0
PMC2041841,0
PMC4447564,0
PMC3755513,0
PMC3028819,0
PMC2829300,0
PMC4367281,0
PMC1899369,0
PMC4845329,0
PMC3993743,0
PMC4943601,0
PMC3815412,0
PMC1134719,0
PMC4932838,0
PMC4021336,0
PMC3035269,0
PMC3457136,0
PMC2265553,0
PMC6901331,1
PMC4516226,0
PMC4691288,1
PMC3344261,0
PMC298770,0
PMC4068524,0
PMC4517702,0
PMC2933347,0
PMC4145004,0
PMC2865311,0
PMC4660823,0
PMC3538342,0
PMC4021089,0
PMC117988,0
PMC6023543,0
PMC101574,0
PMC3759362,0
PMC5113044,0
PMC3820779,0
PMC4079197,0
PMC7153033,0
PMC4499825,0
PMC94728,0
PMC3149184,0
PMC128052,0
PMC4300952,0
PMC3035250,0
PMC91232,1
PMC6238069,0
PMC6746091,0
PMC3469391,0
PMC4377027,0
PMC3839590,0
PMC3374616,0
PMC156217,0
PMC4632010,0
PMC1907101,0
PMC2833054,0
PMC3632406,0
PMC7182215,0
PMC4057674,0
PMC3320723,0
PMC5150691,0
PMC3732932,0
PMC7726071,0
PMC5564601,0
PMC3467087,0
PMC4911464,0
PMC3774241,1
PMC3602452,0
PMC2708456,0
PMC6951342,0
PMC5524515,0
PMC3569286,0
PMC3398947,0
PMC3147532,0
PMC3412028,0
PMC3953193,0
PMC4972769,0
PMC2853526,0
PMC2862417,0
PMC3497548,0
PMC6436733,0
PMC3541548,0
PMC4992410,0
PMC4460873,0
PMC3376729,0
PMC2935369,0
PMC490874,0
PMC4036583,0
PMC3136250,0
PMC6442593,0
PMC5151143,0
PMC4860684,0
PMC3387793,0
PMC3416292,0
PMC2258656,0
PMC7134567,0
PMC3730099,0
PMC3497472,0
PMC3524556,0
PMC3744693,0
PMC4027519,0
PMC3375956,0
PMC3400563,0
PMC7911691,1
PMC7949079,0
PMC4234667,0
PMC3376805,0
PMC3556234,0
PMC6151500,0
PMC3687517,0
PMC4413027,0
PMC3879575,1
PMC3689974,1
PMC3917866,0
PMC3035220,0
PMC4178691,1
PMC3973561,0
PMC4319540,0
PMC5526573,0
PMC3721217,0
PMC3083788,0
PMC5351003,0
PMC3302467,0
PMC3741291,0
PMC2920376,0
PMC3651446,0
PMC6322877,0
PMC3194917,0
PMC5502631,1
PMC2148379,0
PMC3368405,0
PMC3346054,0
PMC1472397,0
PMC4451799,0
PMC3973953,1
PMC1418631,0
PMC5582341,0
PMC1913396,0
PMC6952197,0
PMC4208326,0
PMC4276836,0
PMC7936011,0
PMC3999495,0
PMC4432332,0
PMC2040038,0
PMC99684,0
PMC1317360,0
PMC145462,1
PMC4013037,0
PMC4232414,0
PMC3035288,0
PMC514114,0
PMC3795209,0
PMC4605568,0
PMC4850854,0
PMC5398764,1
PMC3320363,0
PMC4190342,0
PMC2839114,0
PMC3307385,0
PMC123981,0
PMC4469406,0
PMC3185463,0
PMC4113957,0
PMC107170,1
PMC3953194,0
PMC3709153,0
PMC3234876,1
PMC59321,0
PMC4914657,0
PMC2570876,0
PMC4619268,0
PMC6195510,0
PMC4687543,0
PMC1482813,0
PMC59080,1
PMC3035294,0
PMC2074947,0
PMC95569,0
PMC20888,0
PMC3302630,0
PMC3187469,0
PMC3412774,0
PMC1175822,0
PMC6836726,0
PMC4929513,0
PMC2743262,0
PMC94127,1
PMC2417173,1
PMC3923885,0
PMC3733508,0
PMC3045457,0
PMC219358,1
PMC3158057,0
PMC4464377,0
PMC4068549,0
PMC6668435,0
PMC4488289,0
PMC2763056,0
PMC3415482,0
PMC4105696,0
PMC3297565,0
PMC4769176,0
PMC134452,1
PMC6598307,0
PMC3180650,1
PMC369410,0
PMC2890560,0
PMC2993937,0
PMC3314683,0
PMC2668473,0
PMC3869010,0
PMC4777846,0
PMC3057779,0
PMC2675199,0
PMC4949725,0
PMC4213006,0
PMC2219543,0
PMC3434029,0
PMC2887456,0
PMC3869337,0
PMC4914624,0
PMC161484,0
PMC142816,0
PMC3879540,0
PMC4918316,0
PMC3387795,0
PMC1595490,0
PMC1382330,0
PMC4101180,0
PMC2685681,0
PMC134767,0
PMC2853223,0
PMC3936441,1
PMC4667468,0
PMC4520896,0
PMC3383862,0
PMC3606386,0
PMC4988184,1
PMC3505973,0
PMC3536292,0
PMC5386672,0
PMC3256075,0
PMC3250505,0
PMC3515461,0
PMC4591319,0
PMC2660596,0
PMC3676107,0
PMC2740733,0
PMC3888261,0
PMC2776076,0
PMC5608401,0
PMC4901233,0
PMC94950,0
PMC1899372,0
PMC3366751,0
PMC3052597,0
PMC3020537,1
PMC1400564,0
PMC6590424,0
PMC3569330,0
PMC165778,0
PMC4875072,0
PMC3194925,0
PMC5244304,0
PMC3187436,0
PMC7153012,0
PMC2947747,0
PMC4299895,0
PMC6484133,0
PMC6862347,0
PMC3388836,0
PMC3913355,0
PMC5086568,0
PMC6081906,0
PMC6981440,0
PMC3446630,0
PMC1317030,0
PMC6052212,0
PMC4574370,0
PMC4626616,0
PMC4759063,0
PMC95769,0
PMC3187414,0
PMC2956640,0
PMC143635,0
PMC3852774,1
PMC2735611,0
PMC7022176,0
PMC1978162,0
PMC3318322,0
PMC3008698,0
PMC2885201,0
PMC3146827,0
PMC153249,0
PMC6126044,0
PMC4794678,0
PMC4576080,0
PMC5126664,0
PMC2575129,0
PMC5006077,0
PMC4911491,0
PMC2519439,0
PMC98085,0
PMC6071835,0
PMC6019134,0
PMC4064032,0
PMC3102706,0
PMC1287645,0
PMC2814498,1
PMC1482975,0
PMC4439573,0
PMC2677664,0
PMC3428279,0
PMC4408338,0
PMC4345376,1
PMC3973018,0
PMC4394687,0
PMC545533,0
PMC3293424,0
PMC3126476,0
PMC134753,0
PMC3569369,0
PMC92854,1
PMC106291,0
PMC4299886,0
PMC3147490,1
PMC126559,0
PMC4764081,0
PMC2880286,1
PMC4237347,0
PMC4726041,0
PMC4021356,0
PMC1569201,0
PMC4340684,0
PMC2950481,1
PMC523377,0
PMC4355639,0
PMC4854560,0
PMC3978015,1
PMC3016860,0
PMC93371,0
PMC3569387,0
PMC4110761,0
PMC2704902,0
PMC4682842,1
PMC6442405,0
PMC3654420,0
PMC1797815,0
PMC4073272,0
PMC3072404,0
PMC3352445,0
PMC6627727,0
PMC514446,0
PMC3491474,0
PMC93774,0
PMC2600306,0
PMC1188263,0
PMC3462797,0
PMC2701211,0
PMC4178697,0
PMC3868847,0
PMC4934753,0
PMC3430308,0
PMC8027034,0
PMC3286871,0
PMC4651443,0
PMC1635065,0
PMC3020906,1
PMC3127674,0
PMC3038951,0
PMC97788,0
PMC3795180,0
PMC1951140,0
PMC4022813,0
PMC4758234,0
PMC2879797,0
PMC3252086,0
PMC1489383,0
PMC4219100,1
PMC2944587,0
PMC6721835,0
PMC404648,0
PMC2852395,0
PMC3347050,0
PMC4070679,0
PMC2174165,0
PMC193973,0
PMC4416936,0
PMC4091877,0
PMC3739169,0
PMC2780746,0
PMC4882954,0
PMC3207445,1
PMC2785160,0
PMC2681909,0
PMC2937442,0
PMC2592530,0
PMC4751330,0
PMC3457275,0
PMC7101852,0
PMC5093861,0
PMC490877,0
PMC6968640,0
PMC4350177,0
PMC2396171,0
PMC6287892,0
PMC3063759,0
PMC3707584,0
PMC2660695,0
PMC2438413,0
PMC4092256,0
PMC545562,0
PMC5408617,0
PMC2224721,0
PMC3395577,1
PMC2976818,0
PMC5101230,0
PMC1082826,0
PMC3184237,0
PMC166519,1
PMC2293180,1
PMC4616170,0
PMC2621144,0
PMC3306038,0
PMC99673,0
PMC3444956,0
PMC4354137,0
PMC7031157,0
PMC5335836,0
PMC6004482,0
PMC5359770,0
PMC7551394,0
PMC2799887,0
PMC1182215,0
PMC4036041,0
PMC5205667,0
PMC3171075,0
PMC4135841,0
PMC5315018,0
PMC5055363,0
PMC4417071,0
PMC5773152,0
PMC3009669,0
PMC2580695,0
PMC94034,1
PMC7688924,0
PMC3587939,0
PMC3412763,0
PMC2852329,0
PMC1182650,0
PMC3613582,0
PMC4409333,0
PMC3415446,0
PMC3121401,0
PMC2150856,0
PMC3559427,0
PMC4525312,0
PMC7851449,0
PMC23308,0
PMC3543383,0
PMC142833,0
PMC8110907,0
PMC262526,0
PMC130402,0
PMC6458159,1
PMC6794167,0
PMC6648591,0
PMC3608818,0
PMC3605140,0
PMC6416336,0
PMC3005538,0
PMC3067654,0
PMC3310122,0
PMC2587363,0
PMC4125193,0
PMC3630104,0
PMC2876606,0
PMC7309453,0
PMC2828477,0
PMC2643590,0
PMC5973797,0
PMC3857182,0
PMC3821289,0
PMC3796477,0
PMC3855578,0
PMC3707595,0
PMC6972997,0
PMC4650425,0
PMC34447,0
PMC7394188,0
PMC3204764,0
PMC4064023,0
PMC6886544,0
PMC3076554,0
PMC5122030,0
PMC4608238,1
PMC2446991,0
PMC3903224,0
PMC4559725,0
PMC4667920,1
PMC2879343,0
PMC7730235,0
PMC2366849,0
PMC3163472,0
PMC4221558,0
PMC3587937,0
PMC4040988,0
PMC1595491,0
PMC4453057,0
PMC6560777,0
PMC1539605,0
PMC4417156,0
PMC4576105,0
PMC5105115,0
PMC3321182,0
PMC4319613,0
PMC6863095,0
PMC3431228,0
PMC3147520,0
PMC4176448,1
PMC2286715,1
PMC3596284,0
PMC7666174,0
PMC3457272,0
PMC3486102,0
PMC4752226,1
PMC4495643,0
PMC532421,0
PMC3294791,0
PMC2099475,0
PMC7445743,0
PMC3504968,0
PMC4786787,0
PMC4018870,0
PMC3960532,0
PMC4591318,0
PMC3378690,0
PMC3147666,0
PMC6792176,0
PMC3486391,0
PMC3560662,0
PMC3415508,0
PMC2650094,0
PMC5974361,1
PMC3700273,0
PMC99532,0
PMC3019945,0
PMC1199546,0
PMC3097144,0
PMC5379928,0
PMC4676782,0
PMC3295254,0
PMC154781,1
PMC3401512,0
PMC3846894,0
PMC3737163,0
PMC3656199,0
PMC2397501,0
PMC3999492,0
PMC3403894,1
PMC4793288,0
PMC3040671,0
PMC4161441,1
PMC1890046,0
PMC5013869,0
PMC3080001,0
PMC6511945,0
PMC2708544,0
PMC3102346,0
PMC3156214,0
PMC3933340,0
PMC166051,0
PMC23882,0
PMC110485,0
PMC3587941,0
PMC4959483,0
PMC4548775,0
PMC4095934,0
PMC4642778,0
PMC2174952,0
PMC104101,0
PMC4599102,0
PMC4384141,0
PMC3591937,1
PMC4568511,0
PMC4563357,0
PMC128018,0
PMC3787669,0
PMC3150408,0
PMC165751,0
PMC1456162,0
PMC4066913,0
PMC4393438,0
PMC3663519,1
PMC4125762,0
PMC4038894,0
PMC3133056,0
PMC3457244,0
PMC3133085,0
PMC6878212,0
PMC4667424,0
PMC5619747,1
PMC3187439,0
PMC524853,0
PMC2852947,0
PMC7911940,0
PMC3063233,0
PMC1906764,0
PMC6499512,0
PMC3416534,0
PMC4223829,0
PMC6556953,1
PMC4022800,0
PMC4363317,0
PMC4924860,0
PMC528957,0
PMC4007988,0
PMC4608321,0
PMC4632378,0
PMC4505130,0
PMC2946970,0
PMC3060870,0
PMC1316012,0
PMC3107277,0
PMC4241665,0
PMC4876471,0
PMC4901237,0
PMC3781043,0
PMC3430292,0
PMC3035255,0
PMC3795567,0
PMC3428283,1
PMC3937606,0
PMC92775,1
PMC6985905,0
PMC2737913,0
PMC5011838,1
PMC4552096,0
PMC6514616,1
PMC3662760,0
PMC2714936,0
PMC3916486,0
PMC2168160,0
PMC4510254,0
PMC526459,0
PMC4153489,0
PMC2993671,0
PMC166699,0
PMC2551616,0
PMC3861415,0
PMC3347203,0
PMC3613072,0
PMC3623202,0
PMC3294872,0
PMC3510602,0
PMC4185237,0
PMC3147706,0
PMC2791158,0
PMC4335867,0
PMC3318496,0
PMC1277818,0
PMC3147700,0
PMC4038890,0
PMC3650022,0
PMC2343689,0
PMC148971,0
PMC3497521,0
PMC2573319,0
PMC3510607,0
PMC3381942,0
PMC4214986,0
PMC2670981,1
PMC2950503,0
PMC3612081,0
PMC5180356,1
PMC59001,0
PMC3247943,1
PMC4423690,1
PMC3189399,0
PMC3931356,0
PMC427766,0
PMC2881699,0
PMC2951434,0
PMC4491172,1
PMC2905194,0
PMC3775738,0
PMC3358214,0
PMC2740909,0
PMC3035206,0
PMC91962,0
PMC7712847,0
PMC3940617,0
PMC2654876,0
PMC3623313,0
PMC3298174,0
PMC3900915,0
PMC2311284,0
PMC6546971,0
PMC6450606,0
PMC4551802,0
PMC6583925,0
PMC3457222,0
PMC2635426,0
PMC3133082,0
PMC305764,0
PMC135137,0
PMC7242879,1
PMC4381506,0
PMC2873416,0
PMC2689766,0
PMC4742530,0
PMC3869335,0
PMC344220,0
PMC4582590,0
PMC3610235,0
PMC2570938,0
PMC4122784,0
PMC3416256,0
PMC3347169,0
PMC4858758,0
PMC3504050,0
PMC4826094,0
PMC1900193,0
PMC2650467,1
PMC4692217,1
PMC3486505,0
PMC3187487,0
PMC6341387,0
PMC3416558,0
PMC4566178,0
PMC3111987,0
PMC3171471,0
PMC1356593,0
PMC3610874,0
PMC3510620,0
PMC136997,0
PMC6351562,1
PMC3909571,1
PMC4591320,0
PMC3229601,0
PMC3436726,0
PMC4263836,0
PMC4371934,0
PMC4153485,0
PMC4716781,0
PMC135448,0
PMC1083719,0
PMC419931,0
PMC5388186,1
PMC2827194,0
PMC3558965,0
PMC5307856,0
PMC3022926,0
PMC2720279,0
PMC6358295,0
PMC93310,0
PMC3510575,0
PMC3416382,1
PMC4447915,0
PMC152602,0
PMC2836098,0
PMC3019742,0
PMC3000971,0
PMC3302565,0
PMC3252337,0
PMC3165509,0
PMC2519532,0
PMC4159001,0
PMC156231,0
PMC5788725,0
PMC7401878,1
PMC3089521,0
PMC3576656,0
PMC3165497,0
PMC6315715,0
PMC4336712,0
PMC2227735,0
PMC128017,0
PMC4959235,0
PMC6033327,0
PMC2953028,0
PMC8172013,0
PMC3968332,0
PMC4357750,0
PMC4319511,0
PMC4424293,0
PMC4901242,0
PMC3484023,0
PMC4441150,0
PMC6426457,0
PMC3098941,0
PMC3624434,0
PMC5874223,1
PMC4482731,0
PMC4320052,1
PMC1589994,0
PMC4540298,0
PMC3308982,0
PMC4192377,0
PMC2868357,0
PMC2682703,0
PMC3035260,0
PMC3209000,0
PMC3023750,0
PMC4957041,1
PMC4038884,0
PMC4175196,0
PMC2443960,0
PMC4178650,0
PMC4939777,0
PMC4400440,0
PMC3497507,0
PMC20186,1
PMC4457420,0
PMC141039,0
PMC4911485,0
PMC3361572,0
PMC2612414,0
PMC3757447,0
PMC124404,0
PMC3158085,0
PMC4725937,0
PMC96524,0
PMC1974868,0
PMC3953950,0
PMC1913341,0
PMC3640377,0
PMC3243735,0
PMC5593189,0
PMC6339940,0
PMC2772473,1
PMC1151850,0
PMC3887049,0
PMC296076,0
PMC4559727,0
PMC3256666,0
PMC5346976,0
PMC4543624,0
PMC3063950,0
PMC1317398,0
PMC106055,1
PMC5113845,0
PMC3894269,0
PMC4541283,0
PMC4746559,0
PMC129084,0
PMC2751781,0
PMC4705992,0
PMC4532476,0
PMC3878821,0
PMC3472114,0
PMC4309916,0
PMC3416545,0
PMC4172266,0
PMC3073382,0
PMC2386922,0
PMC1183322,0
PMC3569268,0
PMC2678158,0
PMC3485278,0
PMC3386189,0
PMC2847837,0
PMC4541600,0
PMC1636306,0
PMC3945501,0
PMC3528492,0
PMC2650141,0
PMC1196019,0
PMC2576655,0
PMC2668400,0
PMC3547210,0
PMC3028869,0
PMC3302410,0
PMC7012598,0
PMC2937398,0
PMC7338770,0
PMC4587872,0
PMC2858219,0
PMC3112558,0
PMC3133328,0
PMC3539698,0
PMC2937101,0
PMC519070,0
PMC5245167,0
PMC4942816,0
PMC2876505,0
PMC5483281,0
PMC6072211,0
PMC3431705,0
PMC107649,0
PMC2572985,0
PMC5535035,1
PMC3457215,0
PMC3255728,1
PMC3187395,0
PMC4777322,0
PMC2629481,0
PMC4393859,0
PMC2715426,0
PMC3597442,0
PMC544269,0
PMC4301695,0
PMC3991746,0
PMC7082219,0
PMC5096066,0
PMC1183342,1
PMC6780208,0
PMC2915724,0
PMC4175203,0
PMC2898249,0
PMC3338909,0
PMC3523701,0
PMC4494066,0
PMC3491501,0
PMC3165663,0
PMC2922446,0
PMC3457401,0
PMC3540751,0
PMC3147677,0
PMC17788,0
PMC341904,0
PMC1762432,0
PMC3069393,1
PMC1287993,0
PMC4641413,0
PMC3715676,0
PMC3394081,0
PMC7170848,1
PMC2756445,0
PMC1216834,0
PMC4005710,1
PMC2639636,0
PMC4103989,0
PMC2749705,0
PMC2586282,0
PMC5347038,1
PMC3610622,0
PMC2737909,0
PMC95279,0
PMC523222,0
PMC4954776,0
PMC5563138,0
PMC2917537,0
PMC2901460,0
PMC3177772,1
PMC136834,0
PMC2612218,1
PMC3434725,0
PMC3623176,0
PMC3665406,0
PMC2747861,1
PMC4730220,0
PMC4506206,0
PMC4241651,0
PMC535678,1
PMC4424323,1
PMC2764158,0
PMC403804,0
PMC2770896,0
PMC4239480,1
PMC2815774,0
PMC2503949,0
PMC7819748,0
PMC4461946,0
PMC2547054,1
PMC1489888,0
PMC2347381,1
PMC1088291,0
PMC152029,0
PMC4418698,0
PMC2995021,0
PMC4535781,0
PMC2687155,1
PMC2798241,0
PMC2568062,0
PMC1075707,0
PMC1458803,0
PMC4356610,0
PMC2633212,0
PMC2897811,0
PMC5056623,0
PMC3822511,0
PMC3033422,1
PMC2947170,0
PMC3370855,0
PMC3957475,0
PMC3209184,0
PMC2937363,0
PMC4094691,0
PMC3147531,0
PMC2292701,0
PMC4426394,0
PMC3853053,0
PMC2897027,0
PMC98286,0
PMC1762370,0
PMC3393485,0
PMC2817689,0
PMC3914696,0
PMC3734582,1
PMC135318,0
PMC4959192,1
PMC1694211,0
PMC2832868,0
PMC549061,0
PMC3165523,0
PMC4038464,0
PMC3877820,0
PMC3815846,0
PMC4686854,0
PMC4641525,0
PMC3877134,0
PMC3133703,0
PMC3592168,0
PMC3868857,0
PMC3131045,0
PMC3526467,0
PMC6727465,0
PMC5725599,0
PMC4501088,0
PMC240673,0
PMC3424136,0
PMC4661300,0
PMC4082789,0
PMC6859361,1
PMC3537235,0
PMC3903488,1
PMC2784084,0
PMC1913751,0
PMC3298124,0
PMC3011828,1
PMC375189,0
PMC6497103,0
PMC3390393,0
PMC2045235,0
PMC4017336,0
PMC1087335,0
PMC4494064,0
PMC3703598,0
PMC135615,0
PMC4190331,0
PMC1472330,0
PMC4188523,0
PMC3953252,1
PMC3021231,0
PMC7334022,0
PMC3863638,0
PMC2327199,0
PMC2222569,1
PMC2650639,0
PMC219392,0
PMC6152381,0
PMC3486367,0
PMC1950967,1
PMC4299905,0
PMC3191030,0
PMC3009860,0
PMC4172273,0
PMC4408344,0
PMC1797141,1
PMC389933,0
PMC3681718,0
PMC4291715,0
PMC3141110,0
PMC3318487,0
PMC4616172,0
PMC7895821,0
PMC3030357,0
PMC2635778,0
PMC2916469,0
PMC6192388,1
PMC3832839,0
PMC93209,0
PMC3509130,0
PMC7046712,0
PMC5144674,0
PMC1237077,1
PMC3370628,0
PMC3319411,0
PMC3796374,0
PMC2993938,0
PMC5663094,1
PMC5505770,0
PMC3707581,0
PMC3018319,0
PMC3264116,0
PMC6579192,0
PMC5619743,0
PMC6487960,0
PMC3764406,0
PMC2958302,0
PMC3735070,0
PMC3367648,0
PMC2664758,0
PMC387885,0
PMC3786065,1
PMC135171,0
PMC3346366,0
PMC1489369,0
PMC3004350,0
PMC2582482,0
PMC5916126,0
PMC1482910,0
PMC3256618,1
PMC3416542,0
PMC4357767,0
PMC6737227,1
PMC6246565,1
PMC2772503,0
PMC3639990,0
PMC2375468,0
PMC4342420,0
PMC3964593,0
PMC2976464,0
PMC348904,0
PMC2900268,0
PMC4290993,0
PMC1932723,1
PMC3738891,0
PMC1489279,0
PMC3966394,0
PMC3408504,0
PMC3294857,0
PMC2383954,1
PMC3918226,0
PMC4543499,0
PMC3814344,0
PMC7363283,0
PMC3123800,0
PMC3027156,0
PMC3341381,0
PMC1563621,0
PMC3569355,0
PMC5563082,0
PMC2866269,0
PMC129927,0
PMC4245826,0
PMC4726466,0
PMC2765288,0
PMC2291132,0
PMC155703,0
PMC1636159,0
PMC514129,0
PMC6177234,0
PMC5307131,0
PMC2742864,0
PMC1489666,0
PMC6615680,0
PMC3122684,0
PMC3640943,0
PMC3838154,0
PMC4194701,0
PMC3798459,0
PMC148082,0
PMC2839926,0
PMC3728262,0
PMC3088116,0
PMC1462702,0
PMC2704816,1
PMC1819562,0
PMC3858298,0
PMC3311382,0
PMC4895239,0
PMC1885257,0
PMC2721979,0
PMC95087,0
PMC4215287,0
PMC5014426,0
PMC2842291,0
PMC3989265,0
PMC415671,0
PMC2786402,0
PMC2408589,0
PMC3196454,0
PMC5014327,0
PMC1169155,0
PMC4049585,1
PMC2725791,0
PMC4237917,1
PMC3035227,0
PMC2575882,0
PMC2657441,0
PMC421628,0
PMC3774763,1
PMC4135742,1
PMC87851,0
PMC2194725,0
PMC4773448,0
PMC4557962,0
PMC106845,0
PMC522092,0
PMC3789690,0
PMC5293833,0
PMC4097449,0
PMC3690851,0
PMC3359378,0
PMC7111983,0
PMC2701465,0
PMC2881590,0
PMC2253412,0
PMC3790968,0
PMC2168062,1
PMC4038882,0
PMC4866842,0
PMC3853055,0
PMC3133330,0
PMC3907719,0
PMC4156040,1
PMC3387798,0
PMC4824433,0
